year of exhibition,age at the time,name,birthyear,birthplace city,birthplace state,b latitude,b longitude,work place city,work place state,w latitude,w longitude
2010,39,daniel mcdonald,1971,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
2010,28,aurel schmidt,1982,kamloops,british columbia,50.674522,-120.327267,new york,new york,40.705631,-73.978003
2010,40,storm tharp,1970,ontario,oregon,44.026553,-116.962938,portland,oregon,45.523452,-122.676207
2010,39,jessica jackson hutchins,1971,chicago,illinois,41.878114,-87.629798,portland,oregon,45.523452,-122.676207
2010,48,huma bhabha,1962,karachi,pakistan,24.861462,67.009939,poughkeepsie,new york,41.700371,-73.92097
2010,49,verne dawson,1961,meridianville,alabama,34.851478,-86.572215,saluda,north carolina,35.236226,-82.349284
2010,53,ari marcopoulos,1957,amsterdam,netherlands,52.370216,4.895168,sonoma,california,38.291859,-122.458036
2010,47,edgar cleijne,1963,eindovern,netherlands,51.441642,5.469722,,,,
2010,45,ellen gallagher,1965,providence,rhode island,41.823989,-71.412834,,,,
2012,35,matt porterfield,1977,baltimore,maryland,39.290385,-76.612189,baltimore,maryland,39.290385,-76.612189
2012,none,lutz bacher,none,united states,united states,37.09024,-95.712891,berkeley,california,37.871593,-122.272747
2012,82,frederick wiseman,1930,boston,massachusetts,42.358431,-71.059773,boston,massachusetts,42.358431,-71.059773
2012,35,k8 hardy,1977,fort worth,texas,32.755488,-97.330766,brooklyn,new york,40.65,-73.95
2012,48,sarah michelson,1964,manchester,england,53.479324,-2.248485,brooklyn,new york,40.65,-73.95
2012,58,albert oehlen,1954,krefeld,germany,51.338761,6.585342,buhler and segovia,germany,,
2012,68,mayo thompson,1944,houston,texas,29.760193,-95.36939,california,california,41.796438,-84.883294
2012,47,kevin jerome everson,1965,mansfield,ohio,40.75839,-82.515447,charlottesville,virginia,38.029306,-78.476678
2012,46,kai althoff,1966,cologne,germany,50.937531,6.960279,cologne,germany,50.937531,6.960279
2012,35,michael e. smith,1977,detroit,michigan,42.331427,-83.045754,detroit,michigan,42.331427,-83.045754
2012,29,kate levant,1983,chicago,illinois,41.878114,-87.629798,detroit,michigan,42.331427,-83.045754
2012,36,gisèle vienne,1976,charleville-mezieres,france,49.762085,4.726096,grenoble,france,45.188529,5.724524
2012,50,michael clark,1962,aberdeen,scotland,57.149717,-2.094278,london,england,51.508515,-0.125487
2012,35,dawn kasper,1977,fairfax,virginia,38.846224,-77.306373,los angeles,california,34.052234,-118.243685
2012,51,richard hawkins,1961,mexia,texas,31.67989,-96.482203,los angeles,california,34.052234,-118.243685
2012,31,laida lertxundi,1981,bilbao,spain,43.263013,-2.934985,los angeles,california,34.052234,-118.243685
2012,47,andrea fraser,1965,billings,montana,45.783286,-108.50069,los angeles,california,34.052234,-118.243685
2012,58,mike kelley,1954,dearborn,michigan,42.32226,-83.176314,los angeles,california,34.052234,-118.243685
2012,30,wu tsang,1982,worcester,massachusetts,42.262593,-71.802293,los angeles,california,34.052234,-118.243685
2012,69,thom andersen,1943,chicago,illinois,41.878114,-87.629798,los angeles,california,34.052234,-118.243685
2012,70,werner herzog,1942,munich,germany,48.135125,11.581981,los angeles,california,34.052234,-118.243685
2012,59,dennis cooper,1953,pasadena,california,34.147785,-118.144516,los angeles,california,34.052234,-118.243685
2012,67,john knight,1945,hollywood,california,34.092809,-118.328661,los angeles,california,34.052234,-118.243685
2012,30,latoya ruby frazier,1982,braddock,pennsylvania,40.403402,-79.868382,new jersey,new jersey,40.058324,-74.405661
2012,none,john kelsey,none,united states,united states,37.09024,-95.712891,new york,new york,40.705631,-73.978003
2012,37,jason moran,1975,houston,texas,29.760193,-95.36939,new york,new york,40.705631,-73.978003
2012,40,joanna malinowska,1972,gdynia,poland,54.51889,18.530541,new york,new york,40.705631,-73.978003
2012,45,richard maxwell,1967,west fargo,north dakota,46.876949,-96.899906,new york,new york,40.705631,-73.978003
2012,69,elaine reichek,1943,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2012,32,nick mauss,1980,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2012,63,charles atlas,1949,st. louis,missouri,38.627003,-90.199404,new york,new york,40.705631,-73.978003
2012,48,laura poitras,1964,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
2012,46,liz deschenes,1966,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
2012,42,tom thayer,1970,chicago,illinois,41.878114,-87.629798,new york,new york,40.705631,-73.978003
2012,33,georgia sagri,1979,athens,greece,37.983917,23.72936,new york,new york,40.705631,-73.978003
2012,54,jutta koether,1958,cologne,germany,50.937531,6.960279,new york,new york,40.705631,-73.978003
2012,47,nicole eisenman,1965,verdun,france,49.15894,5.386757,new york,new york,40.705631,-73.978003
2012,48,kelly reichardt,1964,miami,florida,25.789097,-80.204044,new york,new york,40.705631,-73.978003
2012,29,cameron crawford,1983,boulder,colorado,40.014986,-105.270546,new york,new york,40.705631,-73.978003
2012,54,moyra davey,1958,toronto,canada,43.653226,-79.383184,new york,new york,40.705631,-73.978003
2012,39,alicia hall moran,1973,redwood city,california,37.485215,-122.236355,new york,new york,40.705631,-73.978003
2012,31,sam lewitt,1981,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
2012,35,lucy raven,1977,tucson,arizona,32.221743,-110.926479,oakland,california,37.804364,-122.271114
2012,37,oscar tuazon,1975,seattle,washington,47.60621,-122.332071,paris,france,48.856614,2.352222
2012,38,stephen o’malley,1974,new hampshire,new hampshire,43.193852,-71.572395,paris,france,48.856614,2.352222
2012,50,luther price,1962,marlboro,massachusetts,42.345927,-71.552287,revere,massachusetts,42.40843,-71.011995
2012,69,nathaniel dorsky,1943,new york,new york,40.714353,-74.005973,san francisco,california,37.77493,-122.419416
2012,43,vincent fecteau,1969,islip,new york,40.729821,-73.210393,san francisco,california,37.77493,-122.419416
2012,70,george kuchar,1942,new york,new york,40.714353,-74.005973,san francisco,california,37.77493,-122.419416
2012,69,jerome hiler,1943,jamaica,new york,40.702677,-73.788969,san francisco,california,37.77493,-122.419416
2012,55,andrew masullo,1957,elizabeth,new jersey,40.663992,-74.210701,san francisco,california,37.77493,-122.419416
2012,101,forrest bess,1911,texas,texas,31.968599,-99.901813,texas,texas,31.968599,-99.901813
2012,44,peter rehberg,1968,london,england,51.508515,-0.125487,vienna,austria,48.208174,16.373819
2012,31,michael robinson,1981,plattsburgh,new york,44.699487,-73.452912,west danby,new york,42.318963,-76.525498
2012,37,matt hoyt,1975,mount kisco,new york,41.204262,-73.727076,yorktown heights,new york,41.270927,-73.777634
2012,51,vincent gallo,1961,buffalo,new york,42.886447,-78.878369,new york,new york,40.714353,-74.005973
2014,56,peter schuyff,1958,baarn,netherlands,52.213182,5.28641,amsterdam,netherlands,52.370216,4.895168
2014,37,andrew bujalski,1977,boston,massachusetts,42.358431,-71.059773,austin,texas,30.267153,-97.743061
2014,74,jimmie durham,1940,washington,arkansas,33.774005,-93.68268,berlin,germany,52.520007,13.404954
2014,48,lucien castaing-taylor,1966,liverpool,england,53.408371,-2.991573,boston,massachusetts,42.358431,-71.059773
2014,43,véréna paravel,1971,neuchâtel,switzerland,46.992979,6.931933,boston,massachusetts,42.358431,-71.059773
2014,39,alex jovanovich,1975,hobart,indiana,41.532259,-87.255035,bronx,new york,40.844782,-73.864827
2014,43,miguel gutierrez,1971,flushing,new york,40.767499,-73.833079,brooklyn,new york,40.65,-73.95
2014,59,amy sillman,1955,detroit,michigan,42.331427,-83.045754,brooklyn,new york,40.65,-73.95
2014,37,dave mckenzie,1977,kingston,jamaica,17.983333,-76.8,brooklyn,new york,40.65,-73.95
2014,42,matthew deleget,1972,hammond,indiana,41.583369,-87.500041,brooklyn,new york,40.65,-73.95
2014,54,pam lins,1960,lake forest,illinois,42.258634,-87.840625,brooklyn,new york,40.65,-73.95
2014,36,sara greenberger rafferty,1978,evanston,illinois,42.045072,-87.687697,brooklyn,new york,40.65,-73.95
2014,69,michel auder,1945,soissons,france,49.376636,3.32342,brooklyn,new york,40.65,-73.95
2014,61,terry adkins,1953,,washington dc,38.907231,-77.036464,brooklyn,new york,40.65,-73.95
2014,29,yve laris cohen,1985,san diego,california,32.71546,-117.16148,brooklyn,new york,40.65,-73.95
2014,67,charlemagne palestine,1947,brooklyn,new york,40.65,-73.95,brussels,belgium,50.85,4.35
2014,59,gaylen gerber,1955,mcallen,texas,26.203407,-98.230012,chicago,illinois,41.878114,-87.629798
2014,41,pedro vélez,1973,bayamón,puerto rico,18.369196,-66.165967,chicago,illinois,41.878114,-87.629798
2014,54,tony tasset,1960,cincinnati,ohio,39.103118,-84.51202,chicago,illinois,41.878114,-87.629798
2014,61,dawoud bey,1953,queens,new york,40.728224,-73.794852,chicago,illinois,41.878114,-87.629798
2014,34,jessie mott,1980,new york,new york,40.714353,-74.005973,chicago,illinois,41.878114,-87.629798
2014,36,elijah burgher,1978,kingston,new york,41.927037,-73.997361,chicago,illinois,41.878114,-87.629798
2014,58,joseph grigely,1956,east longmeadow,massachusetts,42.06454,-72.512586,chicago,illinois,41.878114,-87.629798
2014,71,philip hanson,1943,chicago,illinois,41.878114,-87.629798,chicago,illinois,41.878114,-87.629798
2014,66,doug ischar,1948,honolulu,hawaii,21.306944,-157.858333,chicago,illinois,41.878114,-87.629798
2014,51,steve reinke,1963,eganville ontario,canada,45.540745,-77.099805,chicago,illinois,41.878114,-87.629798
2014,46,catherine sullivan,1968,los angeles,california,34.052234,-118.243685,chicago,illinois,41.878114,-87.629798
2014,39,molly zuckerman-hartung,1975,los gatos,california,37.235808,-121.962375,chicago,illinois,41.878114,-87.629798
2014,52,carol jackson,1962,los angeles,california,34.052234,-118.243685,chicago,illinois,41.878114,-87.629798
2014,28,tony lewis,1986,los angeles,california,34.052234,-118.243685,chicago,illinois,41.878114,-87.629798
2014,38,taisha paggett,1976,fresno,california,36.746842,-119.772587,chicago,illinois,41.878114,-87.629798
2014,52,david foster wallace,1962,ithaca,new york,42.443961,-76.501881,claremont,california,34.096676,-117.719779
2014,77,susan howe,1937,boston,massachusetts,42.358431,-71.059773,guilford,connecticut,41.282778,-72.681944
2014,67,sarah charlesworth,1947,east orange,new jersey,40.767323,-74.204868,hartford,connecticut,41.763711,-72.685093
2014,37,angie keefer,1977,huntsville,alabama,34.730369,-86.586104,hudson,new york,42.252865,-73.790959
2014,44,alma allen,1970,heber city,utah,40.507009,-111.413323,joshua tree,california,34.134728,-116.313066
2014,57,julie ault,1957,boston,massachusetts,42.358431,-71.059773,joshua tree,california,34.134728,-116.313066
2014,82,pauline oliveros,1932,houston,texas,29.760193,-95.36939,kingston,new york,41.927037,-73.997361
2014,67,dona nelson,1947,grand island,nebraska,40.926396,-98.342012,lansdale,pennsylvania,40.241495,-75.283786
2014,35,travis jeppesen,1979,ft. lauderdale,florida,26.122439,-80.137317,london,england,51.508515,-0.125487
2014,87,john mason,1927,madrid,spain,40.416775,-3.70379,los angeles,california,34.052234,-118.243685
2014,43,miljohn ruperto,1971,manila,philippines,14.599512,120.98422,los angeles,california,34.052234,-118.243685
2014,63,allan sekula,1951,erie,pennsylvania,42.129224,-80.085059,los angeles,california,34.052234,-118.243685
2014,44,laura owens,1970,euclid,ohio,41.593105,-81.526787,los angeles,california,34.052234,-118.243685
2014,31,zackary drucker,1983,syracuse,new york,43.048122,-76.147424,los angeles,california,34.052234,-118.243685
2014,36,shana lutker,1978,northport,new york,40.900931,-73.343173,los angeles,california,34.052234,-118.243685
2014,38,karl haendel,1976,new york,new york,40.714353,-74.005973,los angeles,california,34.052234,-118.243685
2014,47,lisa anne auerbach,1967,ann arbor,michigan,42.280826,-83.743038,los angeles,california,34.052234,-118.243685
2014,42,shio kusaka,1972,,japan,36.204824,138.252924,los angeles,california,34.052234,-118.243685
2014,45,rebecca morris,1969,honolulu,hawaii,21.306944,-157.858333,los angeles,california,34.052234,-118.243685
2014,42,sterling ruby,1972,bitburg,germany,49.966415,6.52986,los angeles,california,34.052234,-118.243685
2014,47,a.l. steiner,1967,miami,florida,25.789097,-80.204044,los angeles,california,34.052234,-118.243685
2014,62,stephen berens,1952,fort collins,colorado,40.58526,-105.084423,los angeles,california,34.052234,-118.243685
2014,59,tony greene,1955,san francisco,california,37.77493,-122.419416,los angeles,california,34.052234,-118.243685
2014,32,rhys ernst,1982,pomona,california,34.055227,-117.752305,los angeles,california,34.052234,-118.243685
2014,82,channa horwitz,1932,los angeles,california,34.052234,-118.243685,los angeles,california,34.052234,-118.243685
2014,55,joel otterson,1959,los angeles,california,34.052234,-118.243685,los angeles,california,34.052234,-118.243685
2014,31,dashiell manley,1983,fontana,california,34.092234,-117.435048,los angeles,california,34.052234,-118.243685
2014,40,ricky swallow,1974,san remo,australia,-33.216429,151.527636,los angeles,california,34.052234,-118.243685
2014,50,paul druecke,1964,milwaukee,wisconsin,43.038903,-87.906474,milwaukee,wisconsin,43.038903,-87.906474
2014,36,philip vanderhyden,1978,menasha,wisconsin,44.202208,-88.446497,new york,new york,40.705631,-73.978003
2014,44,jennifer stein,1970,seattle,washington,47.60621,-122.332071,new york,new york,40.705631,-73.978003
2014,29,kevin beasley,1985,lynchburg,virginia,37.413754,-79.142246,new york,new york,40.705631,-73.978003
2014,39,alex waterman,1975,portsmouth,virginia,36.835426,-76.298274,new york,new york,40.705631,-73.978003
2014,37,emily sundblad,1977,dalsjöfors,sweden,57.722832,13.105922,new york,new york,40.705631,-73.978003
2014,28,jacolby satterwhite,1986,columbia,south carolina,34.00071,-81.034814,new york,new york,40.705631,-73.978003
2014,67,sherrie levine,1947,hazelton,pennsylvania,40.958418,-75.974647,new york,new york,40.705631,-73.978003
2014,75,louise fishman,1939,philadelphia,pennsylvania,39.952335,-75.163789,new york,new york,40.705631,-73.978003
2014,54,dan walsh,1960,philadelphia,pennsylvania,39.952335,-75.163789,new york,new york,40.705631,-73.978003
2014,48,keith mayerson,1966,cincinnati,ohio,39.103118,-84.51202,new york,new york,40.705631,-73.978003
2014,67,rochelle feinstein,1947,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2014,44,carissa rodriguez,1970,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2014,53,zoe leonard,1961,liberty,new york,41.8012,-74.74655,new york,new york,40.705631,-73.978003
2014,64,gary indiana,1950,derry,new hampshire,42.880644,-71.327335,new york,new york,40.705631,-73.978003
2014,80,sheila hicks,1934,hastings,nebraska,40.586258,-98.389873,new york,new york,40.705631,-73.978003
2014,34,valerie snobeck,1980,wadena,minnesota,46.442461,-95.136139,new york,new york,40.705631,-73.978003
2014,84,robert ashley,1930,ann arbor,michigan,42.280826,-83.743038,new york,new york,40.705631,-73.978003
2014,33,sergei tcherepnin,1981,watertown,massachusetts,42.37093,-71.182832,new york,new york,40.705631,-73.978003
2014,54,jacqueline humphries,1960,new orleans,louisiana,29.951066,-90.071532,new york,new york,40.705631,-73.978003
2014,37,ei arakawa,1977,fukushima,japan,37.760834,140.474728,new york,new york,40.705631,-73.978003
2014,37,uri aran,1977,jerusalem,israel,31.768319,35.21371,new york,new york,40.705631,-73.978003
2014,36,ken okiishi,1978,ames,iowa,42.02335,-93.625622,new york,new york,40.705631,-73.978003
2014,71,david hammons,1943,springfield,illinois,39.781721,-89.650148,new york,new york,40.705631,-73.978003
2014,36,trevor shimizu,1978,hawaii,hawaii,19.542915,-155.665857,new york,new york,40.705631,-73.978003
2014,54,charline von heyl,1960,mainz,germany,49.992862,8.247253,new york,new york,40.705631,-73.978003
2014,37,donelle woolford,1977,conyers,georgia,33.66761,-84.01769,new york,new york,40.705631,-73.978003
